"","doy","forc_npp","forc_sw","forc_st","avg_date"
"1",1,0.6,0.29,29.66,2001-01-01
"2",2,0.6,0.28,29.67,2001-01-02
"3",3,0.61,0.28,29.58,2001-01-03
"4",4,0.61,0.28,29.73,2001-01-04
"5",5,0.62,0.28,30.08,2001-01-05
"6",6,0.62,0.28,30.44,2001-01-06
"7",7,0.62,0.27,30.44,2001-01-07
"8",8,0.63,0.27,30.46,2001-01-08
"9",9,0.63,0.27,30.13,2001-01-09
"10",10,0.63,0.27,30.14,2001-01-10
"11",11,0.63,0.27,30.48,2001-01-11
"12",12,0.64,0.27,31.12,2001-01-12
"13",13,0.64,0.27,31.15,2001-01-13
"14",14,0.64,0.27,31.01,2001-01-14
"15",15,0.64,0.27,30.7,2001-01-15
"16",16,0.64,0.28,30.51,2001-01-16
"17",17,0.65,0.28,30.09,2001-01-17
"18",18,0.65,0.28,29.98,2001-01-18
"19",19,0.66,0.28,30.04,2001-01-19
"20",20,0.66,0.28,30.34,2001-01-20
"21",21,0.67,0.28,30.48,2001-01-21
"22",22,0.67,0.28,30.73,2001-01-22
"23",23,0.68,0.28,31.04,2001-01-23
"24",24,0.68,0.28,30.84,2001-01-24
"25",25,0.69,0.28,30.66,2001-01-25
"26",26,0.69,0.28,30.94,2001-01-26
"27",27,0.7,0.28,30.67,2001-01-27
"28",28,0.7,0.28,30.44,2001-01-28
"29",29,0.71,0.28,30.63,2001-01-29
"30",30,0.72,0.28,30.78,2001-01-30
"31",31,0.72,0.28,30.42,2001-01-31
"32",32,0.73,0.28,30.37,2001-02-01
"33",33,0.73,0.28,29.92,2001-02-02
"34",34,0.73,0.28,29.92,2001-02-03
"35",35,0.74,0.28,30.06,2001-02-04
"36",36,0.74,0.29,30.16,2001-02-05
"37",37,0.74,0.29,30.21,2001-02-06
"38",38,0.74,0.29,30.17,2001-02-07
"39",39,0.75,0.28,30.42,2001-02-08
"40",40,0.75,0.28,30.57,2001-02-09
"41",41,0.75,0.28,30.7,2001-02-10
"42",42,0.75,0.28,30.73,2001-02-11
"43",43,0.75,0.28,30.64,2001-02-12
"44",44,0.76,0.28,30.33,2001-02-13
"45",45,0.75,0.29,29.88,2001-02-14
"46",46,0.76,0.29,29.91,2001-02-15
"47",47,0.76,0.29,29.47,2001-02-16
"48",48,0.76,0.29,29.43,2001-02-17
"49",49,0.76,0.29,29.53,2001-02-18
"50",50,0.76,0.29,29.59,2001-02-19
"51",51,0.76,0.29,29.16,2001-02-20
"52",52,0.76,0.29,28.94,2001-02-21
"53",53,0.76,0.28,29.22,2001-02-22
"54",54,0.76,0.28,29.13,2001-02-23
"55",55,0.76,0.29,29.21,2001-02-24
"56",56,0.76,0.29,29.04,2001-02-25
"57",57,0.76,0.29,28.53,2001-02-26
"58",58,0.76,0.29,28.72,2001-02-27
"59",59,0.75,0.3,28.33,2001-02-28
